Dpto.;Bodega;Unds;Costo neto;Fecha
ATLANTICO;02401;58;61480;46071
ATLANTICO;02401;57;60420;46071
ATLANTICO;02401;288;305280;46071
ATLANTICO;02401;1;2618,31;46071
ATLANTICO;02401;1;11017;46071
ATLANTICO;02401;3;1842,75;46071
ATLANTICO;02401;1;614,25;46071
ATLANTICO;02401;5;3071,25;46071
ATLANTICO;02401;1;614,25;46071
ATLANTICO;02401;3;1842,75;46071
ATLANTICO;02401;1;614,25;46071
ATLANTICO;02401;4;2457;46071
ATLANTICO;02401;7;4299,75;46071
ATLANTICO;02401;6;3685,5;46071
ATLANTICO;02401;6;3685,5;46071
ATLANTICO;02401;4;2457;46071
ATLANTICO;02401;2;1228,5;46071
ATLANTICO;02401;11;6756,75;46071
ATLANTICO;02401;1;1026,37;46071
ATLANTICO;02401;1;481,44;46071
ATLANTICO;02401;1;481,44;46071
ATLANTICO;02401;1;488,25;46071
ATLANTICO;02401;1;488,25;46071
ATLANTICO;02401;1;1110;46071
ATLANTICO;02401;2;4320;46071
ATLANTICO;02401;1;2160;46071
ATLANTICO;02401;1;2160;46071
ATLANTICO;02401;1;2160;46071
ATLANTICO;02401;1;2160;46071
ATLANTICO;02401;1;2160;46071
ATLANTICO;02401;1;2160;46071
ATLANTICO;02401;2;2310,26;46071
ATLANTICO;02401;2;4800;46071
ATLANTICO;02401;1;2904;46071
ATLANTICO;02401;1;1510,78;46071
ATLANTICO;02401;1;41006,66;46071
ATLANTICO;02401;1;8279,89;46071
ATLANTICO;02401;2;16559,78;46071
ATLANTICO;02401;1;5904;46071
ATLANTICO;02401;2;11808;46071
ATLANTICO;02401;1;4770;46071
ATLANTICO;02401;1;4770;46071
ATLANTICO;02401;2;9540;46071
ATLANTICO;02401;1;4770;46071
ATLANTICO;02401;4;23616;46071
ATLANTICO;02401;3;17712;46071
ATLANTICO;02401;3;17712;46071
ATLANTICO;02401;1;5904;46071
ATLANTICO;02401;1;5904;46071
ATLANTICO;02401;5;29520;46071
ATLANTICO;02401;1;5904;46071
ATLANTICO;02401;7;41328;46071
ATLANTICO;02401;2;11808;46071
ATLANTICO;02401;9;53136;46071
ATLANTICO;02401;1;8004;46071
ATLANTICO;02401;1;1668;46071
ATLANTICO;02401;1;18042;46071
ATLANTICO;02401;1;18042;46071
ATLANTICO;02401;1;18042;46071
ATLANTICO;02401;1;18042;46071
ATLANTICO;02401;1;18042;46071
ATLANTICO;02401;1;18042;46071
ATLANTICO;02401;1;18042;46071
ATLANTICO;02401;1;5828;46071
ATLANTICO;02401;7;40796;46071
ATLANTICO;02401;6;34968;46071
ATLANTICO;02401;1;5828;46071
ATLANTICO;02401;1;5828;46071
ATLANTICO;02401;1;5828;46071
ATLANTICO;02401;1;5828;46071
ATLANTICO;02401;1;5828;46071
ATLANTICO;02401;2;11656;46071
ATLANTICO;02401;1;5828;46071
ATLANTICO;02401;4;23312;46071
ATLANTICO;02401;1;5828;46071
ATLANTICO;02401;1;5828;46071
ATLANTICO;02401;5;29140;46071
ATLANTICO;02401;1;4671,8;46071
ATLANTICO;02401;1;81900;46071
ATLANTICO;02401;4;3998,4;46071
ATLANTICO;02401;4;3998,4;46071
ATLANTICO;02401;6;5997,6;46071
ATLANTICO;02401;1;999,6;46071
ATLANTICO;02401;3;2998,8;46071
ATLANTICO;02401;2;1999,2;46071
ATLANTICO;02401;9;8996,4;46071
ATLANTICO;02401;3;2998,8;46071
ATLANTICO;02401;5;4998;46071
ATLANTICO;02401;3;2998,8;46071
ATLANTICO;02401;4;3998,4;46071
ATLANTICO;02401;5;4998;46071
ATLANTICO;02401;1;999,6;46071
ATLANTICO;02401;18;17992,8;46071
ATLANTICO;02401;1;51027;46071
ATLANTICO;02401;1;51027;46071
ATLANTICO;02401;1;16770;46071
ATLANTICO;02401;1;192231;46071
ATLANTICO;02401;1;26465;46071
ATLANTICO;02401;1;26465;46071
ATLANTICO;02401;1;26465;46071
ATLANTICO;02401;1;26465;46071
ATLANTICO;02401;1;26465;46071
ATLANTICO;02401;1;26465;46071
ATLANTICO;02401;1;17641;46071
ATLANTICO;02401;1;17641;46071
ATLANTICO;02401;1;17641;46071
ATLANTICO;02401;1;17641;46071
ATLANTICO;02401;1;17641;46071
ATLANTICO;02401;1;17641;46071
ATLANTICO;02401;1;17641;46071
ATLANTICO;02401;1;17641;46071
ATLANTICO;02401;1;17641;46071
ATLANTICO;02401;1;10195,31;46071
ATLANTICO;03201;1;2164,56;46071
ATLANTICO;03201;2;473,72;46071
ATLANTICO;03201;2;2862;46071
ATLANTICO;03201;2;1228,5;46071
ATLANTICO;03201;1;1510,78;46071
ATLANTICO;03201;1;14319,33;46071
ATLANTICO;03501;1;37800;46071
ATLANTICO;03501;1;374,91;46071
ATLANTICO;03501;3;1124,73;46071
ATLANTICO;03501;3;1124,73;46071
ATLANTICO;03501;3;1124,73;46071
ATLANTICO;03501;1;1460,64;46071
ATLANTICO;03501;1;2058,78;46071
ATLANTICO;03501;2;4117,56;46071
ATLANTICO;03501;8;16470,24;46071
ATLANTICO;03501;4;8235,12;46071
ATLANTICO;03501;1;19226;46071
ATLANTICO;03501;5;96130;46071
ATLANTICO;03501;1;1579;46071
ATLANTICO;03501;1;509;46071
ATLANTICO;03501;1;817;46071
ATLANTICO;03501;1;738;46071
ATLANTICO;03501;1;392;46071
ATLANTICO;03501;1;392;46071
ATLANTICO;03501;1;22154;46071
ATLANTICO;03501;1;4940;46071
ATLANTICO;03501;1;1053,98;46071
ATLANTICO;03501;2;2040;46071
ATLANTICO;03501;1;6433;46071
ATLANTICO;03501;2;12869,2;46071
ATLANTICO;03501;1;2402,93;46071
ATLANTICO;03501;270;442800;46071
ATLANTICO;03501;17;25500;46071
ATLANTICO;03501;1;1500;46071
ATLANTICO;03501;1;1500;46071
ATLANTICO;03501;3;7128;46071
ATLANTICO;03501;1;1410;46071
ATLANTICO;03501;1;81900;46071
ATLANTICO;03501;1;1354,13;46071
ATLANTICO;03501;1;1397;46071
ATLANTICO;03501;2;15534;46071
ATLANTICO;03501;1;7767;46071
ATLANTICO;03501;1;39789,43;46071
ATLANTICO;03501;1;5155,3;46071
ATLANTICO;03501;1;5155,3;46071
ATLANTICO;03501;1;5956,8;46071
ATLANTICO;03501;3;3180;46071
ATLANTICO;03501;1;1060;46071
ATLANTICO;03501;1;1060;46071
ATLANTICO;03501;1;1060;46071
ATLANTICO;03501;2;2120;46071
ATLANTICO;03501;4;33271;46071
ATLANTICO;03501;1;614;46071
ATLANTICO;03501;1;1973,59;46071
ATLANTICO;03501;1;12143;46071
ATLANTICO;03501;1;10647;46071
ATLANTICO;03501;1;2008;46071
ATLANTICO;03501;1;1900;46071
ATLANTICO;03501;1;12690,84;46071
ATLANTICO;03501;1;5828;46071
ATLANTICO;03501;2;11656;46071
ATLANTICO;03501;1;4671,8;46071
ATLANTICO;03501;2;9343,6;46071
GUAJIRA;04601;1;1797;46071
GUAJIRA;04601;2;3594;46071
GUAJIRA;04601;1;1815;46071
GUAJIRA;04601;2;10324;46071
GUAJIRA;04601;6;30972;46071
GUAJIRA;04601;3;15486;46071
GUAJIRA;04601;1;7216;46071
GUAJIRA;04601;1;4302,8;46071
GUAJIRA;04601;1;4302,8;46071
GUAJIRA;04601;13;42055;46071
GUAJIRA;04601;319;478500;46071
GUAJIRA;04601;892;1338000;46071
GUAJIRA;04601;22;33000;46071
GUAJIRA;04601;474;504767,34;46071
GUAJIRA;04601;180;191680,2;46071
GUAJIRA;04601;15;15973,35;46071
GUAJIRA;04601;1;3220;46071
GUAJIRA;04601;1;4640;46071
GUAJIRA;04601;1;635;46071
MAGDALENA;04701;1;242,98;46071
MAGDALENA;04701;5;1214,9;46071
MAGDALENA;04701;2;485,96;46071
MAGDALENA;04701;1;2468;46071
MAGDALENA;04701;1;1983,16;46071
MAGDALENA;04701;3;20970;46071
MAGDALENA;04701;10;69900;46071
MAGDALENA;04701;5;50845,8;46071
MAGDALENA;04701;1;10169,16;46071
MAGDALENA;04701;2;20338,32;46071
MAGDALENA;04701;1;3369;46071
MAGDALENA;04701;1;3369;46071
MAGDALENA;04701;1;543;46071
MAGDALENA;04701;2;4038,04;46071
MAGDALENA;04701;1;517,19;46071
MAGDALENA;04701;200;103438;46071
MAGDALENA;04701;19;8698,2;46071
MAGDALENA;04701;7;3753,4;46071
MAGDALENA;04701;1;3069,11;46071
MAGDALENA;04701;1;3069,11;46071
MAGDALENA;04701;1;4611;46071
MAGDALENA;04701;1;767,64;46071
MAGDALENA;04701;1;767,64;46071
MAGDALENA;04701;1;368,01;46071
MAGDALENA;04701;12;4416,12;46071
MAGDALENA;04701;12;14160;46071
MAGDALENA;04701;40;25612,8;46071
MAGDALENA;04701;3;13200;46071
MAGDALENA;04701;1;4400;46071
MAGDALENA;04701;3;13200;46071
MAGDALENA;04701;1;4820;46071
MAGDALENA;04701;2;1347,02;46071
MAGDALENA;04701;4;2694,04;46071
MAGDALENA;04701;11;18959,82;46071
MAGDALENA;04701;20;7880;46071
MAGDALENA;04701;1;14696,28;46071
MAGDALENA;04701;1;14696,28;46071
MAGDALENA;04701;10;17100;46071
MAGDALENA;04701;1;6478,49;46071
MAGDALENA;04701;1;2120;46071
MAGDALENA;04701;1;1059,98;46071
MAGDALENA;04701;1;3281;46071
MAGDALENA;04701;1;9918,76;46071
MAGDALENA;04701;2;4636;46071
MAGDALENA;04701;1;2431,8;46071
MAGDALENA;04701;1;5697,12;46071
MAGDALENA;04701;1;4806,55;46071
MAGDALENA;04701;1;4806,55;46071
MAGDALENA;04701;1;5951,34;46071
MAGDALENA;04701;1;879;46071
MAGDALENA;04701;1;6010;46071
MAGDALENA;04701;20;11480;46071
MAGDALENA;04701;1;1685;46071
MAGDALENA;04701;1;3511,4;46071
MAGDALENA;04701;1;12810;46071
MAGDALENA;04701;1;4803,72;46071
MAGDALENA;04701;2;4874,72;46071
MAGDALENA;04701;4;8361,52;46071
MAGDALENA;04701;1;2447,43;46071
MAGDALENA;04701;11;26921,73;46071
MAGDALENA;04701;1;4248;46071
MAGDALENA;04701;4;4576;46071
MAGDALENA;04701;39;44616;46071
MAGDALENA;04701;37;42328;46071
MAGDALENA;04701;111;126984;46071
MAGDALENA;04701;6;6864;46071
MAGDALENA;04701;5;32449,15;46071
MAGDALENA;04701;1;6489,83;46071
MAGDALENA;04701;9;58408,47;46071
MAGDALENA;04701;1;1394,97;46071
MAGDALENA;04701;1;2188,31;46071
MAGDALENA;04701;4;8753,24;46071
MAGDALENA;04701;3;7515,54;46071
MAGDALENA;04701;2;8374;46071
MAGDALENA;04701;1;1048;46071
MAGDALENA;04701;2;2096;46071
MAGDALENA;04701;2;37751,96;46071
MAGDALENA;04701;3;17712;46071
MAGDALENA;04701;1;7382;46071
MAGDALENA;04701;1;4420;46071
MAGDALENA;04701;1;4420;46071
MAGDALENA;04701;1;26465;46071
MAGDALENA;04701;1;26465;46071
MAGDALENA;04701;1;1715;46071
ATLANTICO;04801;1;6541,2;46071
ATLANTICO;04801;1;2939;46071
ATLANTICO;04801;1;4767,69;46071
ATLANTICO;04801;1;1099;46071
ATLANTICO;04801;2;2381,54;46071
ATLANTICO;04801;1;1190,77;46071
ATLANTICO;04801;4;8356;46071
ATLANTICO;04801;7;14623;46071
ATLANTICO;04801;7;14623;46071
ATLANTICO;04801;9;18801;46071
ATLANTICO;04801;2;1573,5;46071
ATLANTICO;04801;2;9704;46071
ATLANTICO;04801;3;14556;46071
ATLANTICO;04801;2;9704;46071
ATLANTICO;04801;2;9704;46071
ATLANTICO;04801;1;521,7;46071
ATLANTICO;04801;1;8856;46071
ATLANTICO;04801;1;3231,75;46071
ATLANTICO;04801;3;9695,25;46071
ATLANTICO;04801;2;6463,5;46071
ATLANTICO;04801;2;748;46071
ATLANTICO;04801;1;374;46071
ATLANTICO;04801;1;8004;46071
ATLANTICO;04801;1;8461,53;46071
ATLANTICO;04801;1;8461,53;46071
ATLANTICO;04801;1;1809;46071
ATLANTICO;04801;1;1809;46071
ATLANTICO;04801;2;12965,48;46071
ATLANTICO;04801;1;6482,74;46071
ATLANTICO;04801;1;2714;46071
ATLANTICO;04801;1;2000;46071
ATLANTICO;04801;1;2000;46071
ATLANTICO;04801;4;5424;46071
ATLANTICO;04801;2;2712;46071
ATLANTICO;04801;17;18020;46071
ATLANTICO;04801;5;5300;46071
ATLANTICO;04801;6;6360;46071
ATLANTICO;04801;27;28620;46071
ATLANTICO;04801;4;6000;46071
ATLANTICO;04801;1;11430,64;46071
ATLANTICO;04801;1;12353,3;46071
ATLANTICO;04801;3;23435,7;46071
ATLANTICO;04801;1;7811,9;46071
ATLANTICO;04801;1;11812,63;46071
ATLANTICO;04801;1;5808,94;46071
ATLANTICO;04801;1;5808,94;46071
ATLANTICO;04801;2;11617,88;46071
ATLANTICO;04801;2;19110;46071
ATLANTICO;04801;3;28665;46071
ATLANTICO;04801;1;9555;46071
ATLANTICO;04801;1;5904;46071
ATLANTICO;04801;1;5904;46071
ATLANTICO;04801;1;5904;46071
ATLANTICO;04801;3;591;46071
ATLANTICO;04801;1;3818,97;46071
ATLANTICO;04801;1;734;46071
ATLANTICO;04801;1;734;46071
ATLANTICO;04801;1;39054;46071
ATLANTICO;04801;1;2839,5;46071
ATLANTICO;04801;2;20814,16;46071
ATLANTICO;04801;2;5890,72;46071
ATLANTICO;04801;3;7359,42;46071
ATLANTICO;04801;1;2800;46071
ATLANTICO;04801;1;2800;46071
ATLANTICO;04801;1;816;46071
ATLANTICO;04801;1;816;46071
ATLANTICO;04801;1;816;46071
ATLANTICO;04801;2;1632;46071
ATLANTICO;04801;3;3180;46071
ATLANTICO;04801;16;16960;46071
ATLANTICO;04801;6;6360;46071
ATLANTICO;04801;8;8480;46071
ATLANTICO;04801;1;1252,12;46071
ATLANTICO;04801;1;1252,12;46071
ATLANTICO;04801;1;614,25;46071
ATLANTICO;04801;7;4299,75;46071
ATLANTICO;04801;3;1842,75;46071
ATLANTICO;04801;8;4914;46071
ATLANTICO;04801;1;6426;46071
ATLANTICO;04801;1;6426;46071
ATLANTICO;04801;1;1303;46071
ATLANTICO;04801;1;1048;46071
ATLANTICO;04801;1;1048;46071
ATLANTICO;04801;2;2220;46071
ATLANTICO;04801;2;2830;46071
ATLANTICO;04801;5;7075;46071
ATLANTICO;04801;1;4622;46071
ATLANTICO;04801;1;10825;46071
ATLANTICO;04801;2;11656;46071
ATLANTICO;04801;4;23312;46071
ATLANTICO;04801;2;11656;46071
ATLANTICO;04801;3;17484;46071
ATLANTICO;04801;2;11656;46071
ATLANTICO;04801;1;5828;46071
ATLANTICO;04801;1;31400;46071
ATLANTICO;04801;1;26465;46071
GUAJIRA;04901;1;1283,64;46071
GUAJIRA;04901;1;3880;46071
GUAJIRA;04901;1;275,44;46071
GUAJIRA;04901;2;500,94;46071
GUAJIRA;04901;2;5298,6;46071
GUAJIRA;04901;9;15813,99;46071
GUAJIRA;04901;1;1757,11;46071
GUAJIRA;04901;1;1285,49;46071
GUAJIRA;04901;1;1285,49;46071
GUAJIRA;04901;1;5230,39;46071
GUAJIRA;04901;2;10654,44;46071
GUAJIRA;04901;1;5327,22;46071
GUAJIRA;04901;1;2425;46071
GUAJIRA;04901;4;9736,36;46071
GUAJIRA;04901;1;1189;46071
GUAJIRA;04901;1;1189;46071
GUAJIRA;04901;8;22065,84;46071
GUAJIRA;04901;1;2758,22;46071
GUAJIRA;04901;20;64146;46071
GUAJIRA;04901;4;12829,2;46071
GUAJIRA;04901;2;2366;46071
GUAJIRA;04901;3;3890,7;46071
GUAJIRA;04901;3;3890,7;46071
GUAJIRA;04901;1;1296,9;46071
GUAJIRA;04901;1;3523;46071
GUAJIRA;04901;1;3522,91;46071
GUAJIRA;04901;1;4995,43;46071
GUAJIRA;04901;3;14986,29;46071
GUAJIRA;04901;7;34968,01;46071
GUAJIRA;04901;10;22127,4;46071
GUAJIRA;04901;6;3432;46071
GUAJIRA;04901;4;2288;46071
GUAJIRA;04901;5;2860;46071
GUAJIRA;04901;4;2288;46071
GUAJIRA;04901;8;4576;46071
GUAJIRA;04901;1;704,95;46071
GUAJIRA;04901;1;704,95;46071
GUAJIRA;04901;3;2114,85;46071
GUAJIRA;04901;1;452,2;46071
GUAJIRA;04901;14;6330,8;46071
GUAJIRA;04901;3;1356,6;46071
GUAJIRA;04901;1;452,2;46071
GUAJIRA;04901;1;452,2;46071
GUAJIRA;04901;3;16813,8;46071
GUAJIRA;04901;1;5604,6;46071
GUAJIRA;04901;3;16813,8;46071
GUAJIRA;04901;1;5604,6;46071
GUAJIRA;04901;1;1058;46071
GUAJIRA;04901;1;1158,92;46071
GUAJIRA;04901;1;1158,92;46071
GUAJIRA;04901;6;6953,52;46071
GUAJIRA;04901;1;1158,92;46071
GUAJIRA;04901;24;24927,12;46071
GUAJIRA;04901;1;807;46071
GUAJIRA;04901;1;807;46071
GUAJIRA;04901;2;121,12;46071
GUAJIRA;04901;1;807;46071
GUAJIRA;04901;1;678;46071
GUAJIRA;04901;1;22302;46071
GUAJIRA;04901;1;24326,5;46071
GUAJIRA;04901;1;24326,5;46071
GUAJIRA;04901;1;24326,5;46071
GUAJIRA;04901;1;1454;46071
GUAJIRA;04901;1;1454;46071
GUAJIRA;04901;1;825;46071
GUAJIRA;04901;1;554;46071
GUAJIRA;04901;1;4940;46071
GUAJIRA;04901;1;4940;46071
GUAJIRA;04901;1;4820;46071
GUAJIRA;04901;1;4820;46071
GUAJIRA;04901;1;4820;46071
GUAJIRA;04901;1;2816,61;46071
GUAJIRA;04901;2;7866;46071
GUAJIRA;04901;1;3933;46071
GUAJIRA;04901;1;3933;46071
GUAJIRA;04901;1;3933;46071
GUAJIRA;04901;1;8157,62;46071
GUAJIRA;04901;2;7854;46071
GUAJIRA;04901;1;5613,27;46071
GUAJIRA;04901;1;5613,27;46071
GUAJIRA;04901;1;5613,27;46071
GUAJIRA;04901;1;2238,62;46071
GUAJIRA;04901;11;24624,82;46071
GUAJIRA;04901;5;6445;46071
GUAJIRA;04901;5;6445;46071
GUAJIRA;04901;1;1289;46071
GUAJIRA;04901;6;7734;46071
GUAJIRA;04901;6;7734;46071
GUAJIRA;04901;1;1289;46071
GUAJIRA;04901;1;1289,13;46071
GUAJIRA;04901;18;15660;46071
GUAJIRA;04901;2;1857,78;46071
GUAJIRA;04901;1;928,89;46071
GUAJIRA;04901;12;11580;46071
GUAJIRA;04901;1;788;46071
GUAJIRA;04901;1;788;46071
GUAJIRA;04901;1;788;46071
GUAJIRA;04901;2;1576;46071
GUAJIRA;04901;1;1795;46071
GUAJIRA;04901;1;1795;46071
GUAJIRA;04901;1;1795;46071
GUAJIRA;04901;4;7180;46071
GUAJIRA;04901;2;1638;46071
GUAJIRA;04901;2;12779,06;46071
GUAJIRA;04901;1;6389,53;46071
GUAJIRA;04901;1;6423,55;46071
GUAJIRA;04901;1;7056,25;46071
GUAJIRA;04901;10;24505;46071
GUAJIRA;04901;4;9802;46071
GUAJIRA;04901;4;9802;46071
GUAJIRA;04901;1;2450,5;46071
GUAJIRA;04901;2880;3294720;46071
GUAJIRA;04901;1;810;46071
GUAJIRA;04901;1;810;46071
GUAJIRA;04901;12;23424;46071
GUAJIRA;04901;5;9760;46071
GUAJIRA;04901;5;9760;46071
GUAJIRA;04901;48;93696;46071
GUAJIRA;04901;43;83936;46071
GUAJIRA;04901;7;13664;46071
GUAJIRA;04901;1;3120;46071
GUAJIRA;04901;35;109200;46071
GUAJIRA;04901;16;49920;46071
GUAJIRA;04901;14;43680;46071
GUAJIRA;04901;4;1541,84;46071
GUAJIRA;04901;2;24200;46071
GUAJIRA;04901;1;4251,82;46071
GUAJIRA;04901;9;38266,38;46071
GUAJIRA;04901;2;8503,64;46071
GUAJIRA;04901;2;7220;46071
GUAJIRA;04901;1;4622;46071
GUAJIRA;04901;1;4352,69;46071
GUAJIRA;04901;1;4352,69;46071
GUAJIRA;04901;2;2582;46071
GUAJIRA;04901;1;3177;46071
GUAJIRA;04901;32;25472;46071
GUAJIRA;04901;1;5899,5;46071
GUAJIRA;04901;1;5899,5;46071
GUAJIRA;04901;1;5899,5;46071
GUAJIRA;04901;2;11799;46071
GUAJIRA;04901;1;7992,12;46071
GUAJIRA;04901;3;12286,62;46071
GUAJIRA;04901;5;20477,7;46071
GUAJIRA;04901;1;1080;46071
GUAJIRA;04901;1;1080;46071
GUAJIRA;04901;1;1080;46071
GUAJIRA;04901;2;18000;46071
GUAJIRA;04901;1;5225;46071
GUAJIRA;04901;2;9508,6;46071
GUAJIRA;04901;1;14306;46071
GUAJIRA;04901;2;28612;46071
GUAJIRA;04901;2;28612;46071
GUAJIRA;04901;2;28612;46071
GUAJIRA;04901;2;28612;46071
GUAJIRA;04901;1;16735;46071
GUAJIRA;04901;1;16735;46071
GUAJIRA;04901;2;33470;46071
GUAJIRA;04901;6;100410;46071
GUAJIRA;04901;2;33470;46071
GUAJIRA;04901;3;50205;46071
GUAJIRA;04901;2;33470;46071
GUAJIRA;04901;1;8527,91;46071
GUAJIRA;04901;1;11199;46071
GUAJIRA;04901;3;16674;46071
GUAJIRA;04901;1;5558;46071
GUAJIRA;04901;2;11116;46071
GUAJIRA;04901;1;5558;46071
GUAJIRA;04901;2;11116;46071
GUAJIRA;04901;3;16674;46071
GUAJIRA;04901;1;5558;46071
GUAJIRA;04901;1;5904;46071
GUAJIRA;04901;2;1198;46071
GUAJIRA;04901;2;1198;46071
GUAJIRA;04901;1;599;46071
GUAJIRA;04901;5;2995;46071
GUAJIRA;04901;8;4792;46071
GUAJIRA;04901;3;1797;46071
GUAJIRA;04901;1;13445,38;46071
GUAJIRA;04901;2;26890,76;46071
GUAJIRA;04901;1;13445,38;46071
GUAJIRA;04901;2;2306,16;46071
GUAJIRA;04901;2;2180;46071
GUAJIRA;04901;1;5023,61;46071
GUAJIRA;04901;1;910;46071
GUAJIRA;04901;2;1784,98;46071
GUAJIRA;04901;1;968,57;46071
GUAJIRA;04901;1;1852;46071
GUAJIRA;04901;2;720;46071
GUAJIRA;04901;2;1957,5;46071
GUAJIRA;04901;3;4414,8;46071
GUAJIRA;04901;1;1471,6;46071
GUAJIRA;04901;67;30686;46071
GUAJIRA;04901;1;1895,4;46071
GUAJIRA;04901;1;1895,4;46071
GUAJIRA;04901;1;1895,4;46071
GUAJIRA;04901;2;200;46071
GUAJIRA;04901;1;464;46071
GUAJIRA;04901;1;1274;46071
GUAJIRA;04901;1;1281,11;46071
GUAJIRA;04901;1;1281,11;46071
GUAJIRA;04901;1;1281,11;46071
GUAJIRA;04901;1;1281,69;46071
GUAJIRA;04901;1;1231,45;46071
GUAJIRA;04901;1;1231,45;46071
GUAJIRA;04901;1;1465;46071
GUAJIRA;04901;1;1125;46071
GUAJIRA;04901;1;695;46071
GUAJIRA;04901;12;4560;46071
GUAJIRA;04901;1;4435,9;46071
GUAJIRA;04901;1;1234;46071
GUAJIRA;04901;1;1234;46071
GUAJIRA;04901;2;2468;46071
GUAJIRA;04901;1;1234;46071
GUAJIRA;04901;6;2322;46071
GUAJIRA;04901;1;4621;46071
GUAJIRA;04901;1;4621;46071
GUAJIRA;04901;2;9242;46071
GUAJIRA;04901;1;4621;46071
GUAJIRA;04901;1;4621;46071
GUAJIRA;04901;1;4621;46071
GUAJIRA;04901;2;9242;46071
GUAJIRA;04901;2;2204;46071
GUAJIRA;04901;3;3306;46071
GUAJIRA;04901;1;1102;46071
GUAJIRA;04901;13;14326;46071
GUAJIRA;04901;8;8816;46071
GUAJIRA;04901;1;37086;46071
GUAJIRA;04901;1;26103;46071
GUAJIRA;04901;1;26103;46071
GUAJIRA;04901;1;3753;46071
GUAJIRA;04901;5;18765;46071
GUAJIRA;04901;1;5225;46071
GUAJIRA;04901;6;29058,78;46071
GUAJIRA;04901;1;14319,33;46071
GUAJIRA;04901;1;14319,33;46071
GUAJIRA;04901;18;257747,94;46071
GUAJIRA;04901;6;85915,98;46071
GUAJIRA;04901;1;14319;46071
GUAJIRA;04901;24;343656;46071
GUAJIRA;04901;6;85915,98;46071
GUAJIRA;04901;6;9942;46071
GUAJIRA;04901;4;6628;46071
GUAJIRA;04901;1;12650;46071
GUAJIRA;04901;1;12650;46071
GUAJIRA;04901;2;31800;46071
GUAJIRA;04901;1;15900;46071
ATLANTICO;05101;1;1008,4;46071
ATLANTICO;05101;1;8697,68;46071
ATLANTICO;05101;1;1077,45;46071
ATLANTICO;05101;1;2021;46071
ATLANTICO;05101;3;6063;46071
ATLANTICO;05101;1;22,87;46071
ATLANTICO;05101;4;91,48;46071
ATLANTICO;05101;1;1936,27;46071
ATLANTICO;05101;1;1455;46071
ATLANTICO;05101;3;4365;46071
ATLANTICO;05101;2;7274;46071
ATLANTICO;05101;2;4117,56;46071
ATLANTICO;05101;4;8235,12;46071
ATLANTICO;05101;2;1954;46071
ATLANTICO;05101;7;5976,25;46071
ATLANTICO;05101;5;4268,75;46071
ATLANTICO;05101;5;5076,9;46071
ATLANTICO;05101;1;558,16;46071
ATLANTICO;05101;6;4827,66;46071
ATLANTICO;05101;3;14576,4;46071
ATLANTICO;05101;1;1301;46071
ATLANTICO;05101;2;4260;46071
ATLANTICO;05101;2;3825,96;46071
ATLANTICO;05101;1;1912,97;46071
ATLANTICO;05101;6;10854;46071
ATLANTICO;05101;1;1504,58;46071
ATLANTICO;05101;2;3590;46071
ATLANTICO;05101;1;46347,96;46071
ATLANTICO;05101;1;15530,28;46071
ATLANTICO;05101;1;373;46071
ATLANTICO;05101;1;6043;46071
ATLANTICO;05101;1;13115;46071
ATLANTICO;05101;1;13015;46071
ATLANTICO;05101;1;420,17;46071
ATLANTICO;05101;1;420;46071
ATLANTICO;05101;1;2895,83;46071
ATLANTICO;05101;1;1710,07;46071
ATLANTICO;05101;1;6010;46071
ATLANTICO;05101;1;2317,91;46071
ATLANTICO;05101;1;2973,6;46071
ATLANTICO;05101;1;1304;46071
ATLANTICO;05101;1;2898;46071
ATLANTICO;05101;1;2898;46071
ATLANTICO;05101;1;1776;46071
ATLANTICO;05101;1;4944,11;46071
ATLANTICO;05101;1;1634,05;46071
ATLANTICO;05101;1;26465;46071
ATLANTICO;05401;1;256,92;46071
ATLANTICO;05401;1;256,92;46071
ATLANTICO;05401;1;253,08;46071
ATLANTICO;05401;1;253,08;46071
ATLANTICO;05401;1;1015,21;46071
ATLANTICO;05401;1;1015,21;46071
ATLANTICO;05401;3;3045,63;46071
ATLANTICO;05401;2;7699,74;46071
ATLANTICO;05401;1;392,4;46071
ATLANTICO;05401;1;392,4;46071
ATLANTICO;05401;2;2575,58;46071
ATLANTICO;05401;1;1287,79;46071
ATLANTICO;05401;1;1882,63;46071
ATLANTICO;05401;1;3637;46071
ATLANTICO;05401;3;7314;46071
ATLANTICO;05401;1;2438;46071
ATLANTICO;05401;1;2438;46071
ATLANTICO;05401;1;2438;46071
ATLANTICO;05401;1;2438;46071
ATLANTICO;05401;1;2738,12;46071
ATLANTICO;05401;7;19166,84;46071
ATLANTICO;05401;1;752,02;46071
ATLANTICO;05401;1;752,02;46071
ATLANTICO;05401;1;752,02;46071
ATLANTICO;05401;1;332;46071
ATLANTICO;05401;1;509;46071
ATLANTICO;05401;1;366,76;46071
ATLANTICO;05401;3;5430;46071
ATLANTICO;05401;1;1810;46071
ATLANTICO;05401;2;3620;46071
ATLANTICO;05401;1;1810;46071
ATLANTICO;05401;1;1802,09;46071
ATLANTICO;05401;1;1717,04;46071
ATLANTICO;05401;1;1717,04;46071
ATLANTICO;05401;2;1616;46071
ATLANTICO;05401;1;808;46071
ATLANTICO;05401;4;3232;46071
ATLANTICO;05401;2;1616;46071
ATLANTICO;05401;1;1058,23;46071
ATLANTICO;05401;1;25512,73;46071
